3394.000000, 240.000000
3032.000000, 240.000000
3428.000000, 240.000000
3222.000000, 240.000000
3600.000000, 239.000000
3600.000000, 239.000000
3200.000000, 240.000000
3589.000000, 240.000000
3560.000000, 240.000000
3459.000000, 240.000000
3208.000000, 240.000000
3600.000000, 239.000000
3591.000000, 240.000000
3227.000000, 240.000000
3562.000000, 240.000000
3600.000000, 239.000000
3271.000000, 240.000000
3600.000000, 239.000000
3437.000000, 240.000000
3600.000000, 239.000000
3193.000000, 240.000000
3517.000000, 240.000000
3244.000000, 240.000000
3452.000000, 240.000000
3262.000000, 240.000000
