1832.000000, 80.000000
1597.000000, 80.000000
1645.000000, 80.000000
3600.000000, 79.000000
1868.000000, 80.000000
1533.000000, 80.000000
1870.000000, 80.000000
1664.000000, 80.000000
1654.000000, 80.000000
1814.000000, 80.000000
1672.000000, 80.000000
1717.000000, 80.000000
1686.000000, 80.000000
1497.000000, 80.000000
1707.000000, 80.000000
1614.000000, 80.000000
1742.000000, 80.000000
1577.000000, 80.000000
1683.000000, 80.000000
1720.000000, 80.000000
1726.000000, 80.000000
1638.000000, 80.000000
1672.000000, 80.000000
1565.000000, 80.000000
1714.000000, 80.000000
