1800.000000, 142.000000
1800.000000, 166.000000
1800.000000, 140.000000
1800.000000, 153.000000
1800.000000, 166.000000
1800.000000, 144.000000
1800.000000, 150.000000
1800.000000, 141.000000
1800.000000, 146.000000
1800.000000, 149.000000
1800.000000, 153.000000
1800.000000, 173.000000
1800.000000, 168.000000
1800.000000, 144.000000
1800.000000, 171.000000
1800.000000, 151.000000
1800.000000, 163.000000
1800.000000, 159.000000
1800.000000, 146.000000
1800.000000, 151.000000
1800.000000, 162.000000
1800.000000, 161.000000
1800.000000, 150.000000
1800.000000, 153.000000
1800.000000, 147.000000
