1800.000000, 174.000000
1800.000000, 175.000000
1800.000000, 190.000000
1800.000000, 173.000000
1800.000000, 183.000000
1800.000000, 200.000000
1800.000000, 157.000000
1800.000000, 183.000000
1800.000000, 187.000000
1800.000000, 175.000000
1800.000000, 164.000000
1800.000000, 195.000000
1800.000000, 190.000000
1800.000000, 183.000000
1800.000000, 188.000000
1800.000000, 194.000000
1800.000000, 197.000000
1800.000000, 181.000000
1800.000000, 182.000000
1800.000000, 181.000000
1800.000000, 174.000000
1800.000000, 178.000000
1800.000000, 184.000000
1800.000000, 182.000000
1800.000000, 180.000000
