1800.000000, 160.000000
1800.000000, 144.000000
1800.000000, 151.000000
1800.000000, 159.000000
1800.000000, 148.000000
1800.000000, 139.000000
1800.000000, 142.000000
1800.000000, 144.000000
1800.000000, 138.000000
1800.000000, 175.000000
1800.000000, 129.000000
1800.000000, 133.000000
1800.000000, 178.000000
1800.000000, 162.000000
1800.000000, 154.000000
1800.000000, 131.000000
1800.000000, 173.000000
1800.000000, 145.000000
1800.000000, 162.000000
1800.000000, 149.000000
1800.000000, 141.000000
1800.000000, 143.000000
1800.000000, 134.000000
1800.000000, 126.000000
1800.000000, 133.000000
