1800.000000, 163.000000
1800.000000, 164.000000
1800.000000, 173.000000
1800.000000, 166.000000
1800.000000, 169.000000
1800.000000, 169.000000
1800.000000, 173.000000
1800.000000, 171.000000
1800.000000, 166.000000
1800.000000, 165.000000
1800.000000, 172.000000
1800.000000, 169.000000
1800.000000, 167.000000
1800.000000, 165.000000
1800.000000, 170.000000
1800.000000, 170.000000
1800.000000, 162.000000
1800.000000, 161.000000
1800.000000, 163.000000
1800.000000, 164.000000
1800.000000, 159.000000
1800.000000, 170.000000
1800.000000, 160.000000
1800.000000, 165.000000
1800.000000, 164.000000
