1800.000000, 112.000000
1800.000000, 117.000000
1800.000000, 116.000000
1800.000000, 117.000000
1800.000000, 119.000000
1800.000000, 113.000000
1800.000000, 114.000000
1800.000000, 117.000000
1800.000000, 124.000000
1800.000000, 116.000000
1800.000000, 122.000000
1800.000000, 125.000000
1800.000000, 124.000000
1800.000000, 118.000000
1800.000000, 120.000000
1800.000000, 125.000000
1800.000000, 120.000000
1800.000000, 118.000000
1800.000000, 117.000000
1800.000000, 116.000000
1800.000000, 120.000000
1800.000000, 112.000000
1800.000000, 120.000000
1800.000000, 124.000000
1800.000000, 128.000000
