1800.000000, 78.000000
1800.000000, 88.000000
1800.000000, 100.000000
1800.000000, 84.000000
1800.000000, 88.000000
1800.000000, 115.000000
1800.000000, 90.000000
1800.000000, 91.000000
1800.000000, 83.000000
1800.000000, 102.000000
1800.000000, 91.000000
1800.000000, 99.000000
1800.000000, 88.000000
1800.000000, 85.000000
1800.000000, 101.000000
1800.000000, 102.000000
1800.000000, 94.000000
1800.000000, 79.000000
1800.000000, 94.000000
1800.000000, 108.000000
1800.000000, 88.000000
1800.000000, 111.000000
1800.000000, 99.000000
1800.000000, 108.000000
1800.000000, 102.000000
