1800.000000, 159.000000
1800.000000, 145.000000
1800.000000, 132.000000
1800.000000, 133.000000
1800.000000, 154.000000
1800.000000, 102.000000
1800.000000, 123.000000
1800.000000, 144.000000
1800.000000, 149.000000
1800.000000, 157.000000
1800.000000, 111.000000
1800.000000, 107.000000
1800.000000, 134.000000
1800.000000, 130.000000
1800.000000, 154.000000
1800.000000, 172.000000
1800.000000, 182.000000
1800.000000, 149.000000
1800.000000, 173.000000
1800.000000, 144.000000
1800.000000, 139.000000
1800.000000, 105.000000
1800.000000, 162.000000
1800.000000, 136.000000
1800.000000, 128.000000
