1800.000000, 203.000000
1800.000000, 236.000000
1800.000000, 183.000000
1800.000000, 184.000000
1800.000000, 218.000000
1800.000000, 219.000000
1800.000000, 194.000000
1800.000000, 215.000000
1800.000000, 207.000000
1800.000000, 194.000000
1800.000000, 208.000000
1800.000000, 199.000000
1800.000000, 217.000000
1800.000000, 172.000000
1800.000000, 181.000000
1800.000000, 186.000000
1800.000000, 190.000000
1800.000000, 198.000000
1800.000000, 183.000000
1800.000000, 202.000000
1800.000000, 221.000000
1800.000000, 214.000000
1800.000000, 223.000000
1800.000000, 188.000000
1800.000000, 200.000000
