1800.000000, 228.000000
1800.000000, 226.000000
1800.000000, 234.000000
1800.000000, 227.000000
1800.000000, 228.000000
1800.000000, 198.000000
1800.000000, 221.000000
1800.000000, 234.000000
1800.000000, 208.000000
1800.000000, 217.000000
1800.000000, 200.000000
1800.000000, 220.000000
1800.000000, 240.000000
1800.000000, 247.000000
1800.000000, 230.000000
1800.000000, 212.000000
1800.000000, 206.000000
1800.000000, 219.000000
1800.000000, 214.000000
1800.000000, 226.000000
1800.000000, 239.000000
1800.000000, 234.000000
1800.000000, 233.000000
1800.000000, 193.000000
1800.000000, 205.000000
1800.000000, 224.000000
1800.000000, 190.000000
1800.000000, 210.000000
1800.000000, 214.000000
1800.000000, 234.000000
