3021.000000, 200.000000
2748.000000, 200.000000
3344.000000, 200.000000
2823.000000, 200.000000
2747.000000, 200.000000
3201.000000, 200.000000
2783.000000, 200.000000
2825.000000, 200.000000
3221.000000, 200.000000
2842.000000, 200.000000
3001.000000, 200.000000
2983.000000, 200.000000
2873.000000, 200.000000
2965.000000, 200.000000
2909.000000, 200.000000
2643.000000, 200.000000
2955.000000, 200.000000
2854.000000, 200.000000
3068.000000, 200.000000
2971.000000, 200.000000
3046.000000, 200.000000
2772.000000, 200.000000
3047.000000, 200.000000
2926.000000, 200.000000
2818.000000, 200.000000
