2695.000000, 180.000000
2805.000000, 180.000000
2602.000000, 180.000000
2792.000000, 180.000000
3126.000000, 180.000000
2721.000000, 180.000000
2594.000000, 180.000000
2853.000000, 180.000000
2694.000000, 180.000000
3600.000000, 179.000000
2614.000000, 180.000000
2528.000000, 180.000000
2702.000000, 180.000000
2594.000000, 180.000000
2711.000000, 180.000000
3110.000000, 180.000000
2819.000000, 180.000000
2550.000000, 180.000000
2783.000000, 180.000000
2717.000000, 180.000000
2717.000000, 180.000000
2606.000000, 180.000000
2789.000000, 180.000000
2606.000000, 180.000000
2557.000000, 180.000000
